##Deleted a large header, all lines starting with ##																																																																																									
#CHROM	POS	INFO	FORMAT	Cf.Sfa.003	Cf.Sfa.004	Cf.Sfa.005	Cf.Sfa.006	Cf.Sfa.007	Cf.Sfa.008	Cf.Sfa.009	Cf.Sfa.010	Cf.Sfa.011	Cf.Sfa.012	Cf.Sfa.013	Cf.Sfa.014	Cf.Sfa.028	Cf.Sfa.029	Cf.Sfa.030	Cf.Sfa.031	Cf.Sfa.032	Cf.Sfa.033	Cf.Sfa.003	Cf.Sfa.004	Cf.Sfa.007	Cf.Sfa.011	Cf.Sfa.012	Cf.Sfa.013	Cf.Sfa.014	Cf.Gai.001	Cf.Gai.003	Cf.Gai.004	Cf.Gai.006	Cf.Gai.007	Cf.Gai.008	Cf.Gai.002	Cf.Gai.003	Cf.Gai.004	Cf.Gai.005	Cf.Gai.006	Cf.Gai.007	Cf.Gai.008	Cf.Gai.009	Cf.Gai.010	Cf.Gai.011	Cf.Gai.012	Cf.Gai.013	Cf.Gai.014	Cf.Gai.016	Cf.Gai.017	Cf.Gai.019	Cf.Gai.023	Cf.Gai.024	Cf.Gai.025	Cf.Gai.027	Cf.Sfa.001	Cf.Sfa.002	Cf.Sfa.012	Cf.Sfa.013	Cf.Sfa.017	Cf.Sfa.027	Cf.Sfa.030	Cf.Sfa.033	Cf.Sfa.036	Cf.Sfa.037	Cf.Sfa.038	Cf.Sfa.040	Cf.Sfa.041	Cf.Sfa.042	Cf.Sfa.043	Cf.Sfa.045	Cf.Sfa.046	Cf.Sfa.048	Cf.Sfa.050	Cf.Sfa.052	Cf.Sfa.058	Cf.Sfa.064	Cf.Sfa.067	Cf.Sfa.074	Cf.Sfa.077	Cf.Sfa.080	Cf.Sfa.084	Cf.Sfa.089	Cf.Sfa.090	Cf.Sfa.092	Cf.Sfa.093	Cf.Sfa.017	Cf.Sfa.019	Cf.Gai.020	Cf.Gai.021
Contig10971	57	DeletedStuff	GT:AD:DP:GQ:PL	2,0	3,0	NA	4,0	2,0	3,0	1,0	3,0	1,0	NA	3,0	NA	3,0	2,0	4,0	3,0	4,0	NA	2,0	4,0	3,0	4,0	4,0	6,0	4,0	4,0	NA	7,0	NA	NA	1,0	1,0	2,0	2,0	2,0	3,0	NA	NA	2,0	1,0	5,0	4,0	2,0	6,0	2,0	NA	3,0	2,0	NA	1,0	1,0	4,0	3,0	6,0	2,0	NA	6,0	3,0	4,0	2,0	1,0	3,0	4,0	3,0	3,0	NA	1,0	2,0	3,0	NA	1,0	1,0	2,0	2,0	NA	1,0	5,0	4,0	2,0	4,0	4,0	1,0	NA	5,0	NA	2,0
Contig11013	33	DeletedStuff	GT:AD:DP:GQ:PL	1,0	1,0	3,0	2,0	2,0	1,0	1,0	1,0	1,0	2,0	2,0	3,0	2,0	1,0	NA	3,0	1,0	2,0	3,0	6,0	3,0	NA	3,0	1,0	NA	1,0	NA	1,0	NA	1,0	4,0	1,0	4,0	2,0	3,0	2,0	7,0	2,0	2,0	NA	NA	5,0	2,0	2,0	NA	2,0	3,0	1,0	NA	3,0	6,0	4,0	2,0	5,0	3,0	2,0	2,0	4,0	3,0	2,0	4,0	NA	5,0	3,0	2,0	7,0	2,0	4,0	4,0	3,0	7,0	2,0	6,0	5,0	2,0	2,0	4,0	3,0	2,0	3,0	1,0	1,0	1,0	NA	1,0	1,0
Contig11028	49	DeletedStuff	GT:AD:DP:GQ:PL	2,0	NA	1,0	1,0	2,0	1,0	1,0	3,0	NA	1,0	NA	NA	NA	NA	2,0	2,0	NA	2,0	2,0	2,0	NA	1,0	2,0	NA	2,0	2,0	1,0	2,0	3,0	4,0	5,0	NA	1,0	3,0	1,0	2,0	3,0	1,0	1,0	NA	NA	1,0	1,0	3,0	4,0	2,0	NA	NA	1,0	1,0	1,0	2,0	1,0	1,0	NA	1,0	2,0	2,0	1,0	2,0	NA	4,0	1,0	1,0	1,0	4,0	4,0	NA	2,0	1,0	2,0	3,0	1,0	4,0	2,0	1,0	NA	1,0	1,0	1,0	NA	3,0	2,0	1,0	NA	NA
Contig11028	63	DeletedStuff	GT:AD:DP:GQ:PL	2,0	NA	1,0	1,0	2,0	1,0	1,0	3,0	NA	1,0	NA	NA	NA	NA	2,0	2,0	NA	2,0	2,0	2,0	1,0	1,0	2,0	NA	2,0	2,0	1,0	2,0	3,0	4,0	5,0	NA	1,0	3,0	1,0	2,0	3,0	1,0	1,0	NA	NA	1,0	1,0	3,0	4,0	2,0	NA	NA	1,0	1,0	1,0	2,0	1,0	1,0	NA	1,0	2,0	1,0	1,0	2,0	NA	4,0	1,0	1,0	1,0	4,0	4,0	NA	2,0	1,0	2,0	3,0	1,0	4,0	2,0	1,0	NA	1,0	1,0	1,0	NA	3,0	2,0	1,0	NA	NA
Contig11031	16	DeletedStuff	GT:AD:DP:GQ:PL	1,0	2,1	3,0	3,0	0,3	NA	2,0	NA	0,2	5,0	NA	0,2	6,0	2,0	1,2	2,0	0,3	4,0	2,0	4,0	3,0	0,4	NA	3,0	2,0	2,0	0,2	3,0	0,1	NA	0,1	2,0	2,0	5,0	3,0	1,0	0,2	1,2	2,0	0,1	1,0	2,1	6,1	1,0	1,3	0,5	2,0	NA	3,0	3,0	1,0	2,0	0,1	4,0	4,0	1,0	2,0	1,2	3,0	2,3	2,2	1,0	1,0	5,0	1,3	1,1	5,4	3,3	2,2	NA	4,3	3,0	3,0	1,2	1,0	3,0	6,0	2,0	3,2	2,0	6,0	1,0	2,0	5,0	2,0	0,2
Contig11031	38	DeletedStuff	GT:AD:DP:GQ:PL	1,0	3,0	3,0	3,0	3,0	NA	2,0	NA	2,0	5,0	NA	2,0	6,0	2,0	3,0	2,0	3,0	4,0	2,0	4,0	3,0	4,0	NA	3,0	2,0	2,0	2,0	3,0	1,0	NA	1,0	2,0	2,0	5,0	3,0	1,0	2,0	3,0	2,0	1,0	1,0	3,0	7,0	1,0	4,0	5,0	2,0	NA	3,0	3,0	1,0	2,0	1,0	4,0	4,0	1,0	2,0	3,0	3,0	5,0	4,0	1,0	1,0	5,0	4,0	2,0	9,0	6,0	4,0	NA	7,0	3,0	3,0	3,0	1,0	3,0	6,0	2,0	5,0	2,0	6,0	1,0	2,0	5,0	2,0	2,0
Contig11031	70	DeletedStuff	GT:AD:DP:GQ:PL	1,0	3,0	3,0	3,0	3,0	NA	2,0	NA	2,0	5,0	NA	2,0	6,0	2,0	3,0	2,0	3,0	4,0	2,0	4,0	3,0	4,0	NA	3,0	2,0	2,0	2,0	3,0	1,0	NA	1,0	2,0	2,0	5,0	3,0	1,0	2,0	3,0	2,0	1,0	1,0	3,0	7,0	1,0	4,0	4,0	2,0	NA	3,0	3,0	1,0	2,0	1,0	4,0	4,0	1,0	2,0	3,0	3,0	5,0	4,0	1,0	1,0	5,0	4,0	2,0	9,0	6,0	4,0	NA	7,0	3,0	3,0	3,0	1,0	3,0	6,0	2,0	5,0	2,0	6,0	1,0	2,0	5,0	2,0	2,0
Contig11035	58	DeletedStuff	GT:AD:DP:GQ:PL	5,0	2,0	NA	2,0	5,0	3,0	5,0	2,0	1,0	4,0	4,0	3,0	1,0	3,0	10,0	5,0	2,0	2,0	NA	1,0	2,0	4,0	1,0	1,0	4,0	1,0	2,0	3,0	3,0	2,0	6,0	2,0	1,0	5,0	1,0	2,0	3,0	4,0	NA	NA	5,0	NA	NA	2,0	5,0	NA	3,0	2,0	4,0	3,0	7,0	4,0	2,0	4,0	5,0	3,0	5,0	4,0	1,0	2,0	1,0	2,0	2,0	6,0	5,0	9,0	2,0	NA	3,0	1,0	6,0	3,0	2,0	2,0	3,0	5,0	3,0	4,0	1,0	4,0	1,0	1,0	3,0	1,0	1,0	2,0
Contig11035	59	DeletedStuff	GT:AD:DP:GQ:PL	5,0	2,0	NA	2,0	5,0	3,0	5,0	2,0	1,0	4,0	4,0	3,0	1,0	3,0	10,0	5,0	2,0	2,0	NA	1,0	2,0	4,0	1,0	1,0	4,0	1,0	2,0	3,0	3,0	2,0	6,0	2,0	1,0	5,0	1,0	2,0	3,0	4,0	NA	NA	5,0	NA	NA	2,0	5,0	NA	3,0	2,0	4,0	3,0	7,0	4,0	2,0	4,0	5,0	3,0	5,0	4,0	1,0	2,0	1,0	2,0	2,0	6,0	5,0	9,0	2,0	NA	3,0	0,1	6,0	3,0	2,0	2,0	3,0	5,0	3,0	4,0	1,0	4,0	1,0	1,0	3,0	1,0	1,0	2,0
Contig11050	31	DeletedStuff	GT:AD:DP:GQ:PL	1,0	1,0	2,0	2,0	1,0	1,0	2,0	1,0	NA	3,0	NA	5,0	5,0	1,0	4,0	2,0	1,0	1,0	3,0	1,0	1,0	4,0	2,0	1,0	NA	2,0	1,0	NA	2,0	1,0	2,0	3,0	3,0	3,0	1,0	NA	1,0	4,0	5,0	2,0	3,0	6,0	1,0	3,0	2,0	1,0	4,0	NA	2,0	1,0	NA	NA	3,0	2,0	1,0	5,0	4,0	NA	2,0	3,0	2,0	NA	2,0	3,0	4,0	3,0	4,0	2,0	5,0	NA	4,0	2,0	NA	4,0	1,0	4,0	1,0	1,0	2,0	2,0	2,0	5,0	NA	NA	NA	NA
Contig11052	29	DeletedStuff	GT:AD:DP:GQ:PL	1,0	1,0	2,0	6,0	1,0	NA	1,0	3,0	2,0	NA	1,0	1,0	2,0	4,0	1,0	1,0	NA	NA	NA	2,0	NA	2,0	3,0	2,0	1,0	NA	1,0	8,0	1,0	1,0	2,0	NA	1,0	4,0	NA	2,0	5,0	2,0	NA	1,0	NA	1,0	NA	3,0	5,0	NA	NA	1,0	3,0	1,0	2,0	1,0	1,0	2,0	NA	1,0	4,0	1,0	2,0	1,0	2,0	3,0	1,0	NA	7,0	3,0	NA	8,0	5,0	2,0	1,0	4,0	1,0	NA	3,0	NA	2,0	1,0	7,0	1,0	4,0	2,0	4,0	9,0	NA	5,0
Contig11102	10	DeletedStuff	GT:AD:DP:GQ:PL	1,0	NA	1,0	3,0	NA	1,0	NA	3,0	1,0	1,0	1,0	2,0	3,0	1,0	2,0	2,0	1,0	2,0	1,0	4,0	NA	3,0	2,0	2,0	2,0	2,0	NA	5,0	2,0	4,0	NA	NA	5,0	3,0	1,0	NA	3,0	3,0	NA	1,0	4,0	3,0	2,0	4,0	NA	1,0	4,0	2,0	1,0	NA	3,0	3,0	NA	NA	1,0	NA	3,0	3,0	1,0	NA	2,0	1,0	4,0	1,0	3,0	NA	3,0	NA	2,0	5,0	2,0	1,0	2,0	4,0	1,0	NA	4,0	NA	1,0	5,0	1,0	3,0	1,0	2,0	1,0	2,0
Contig11102	11	DeletedStuff	GT:AD:DP:GQ:PL	1,0	NA	1,0	3,0	NA	1,0	NA	2,1	1,0	1,0	1,0	2,0	3,0	1,0	2,0	2,0	1,0	2,0	1,0	4,0	NA	3,0	1,1	2,0	2,0	2,0	NA	5,0	2,0	4,0	NA	NA	5,0	3,0	1,0	NA	3,0	3,0	NA	1,0	4,0	3,0	2,0	4,0	NA	1,0	4,0	2,0	1,0	NA	2,1	3,0	NA	NA	1,0	NA	3,0	3,0	1,0	NA	2,0	1,0	4,0	1,0	0,3	NA	3,0	NA	2,0	5,0	2,0	1,0	2,0	4,0	1,0	NA	4,0	NA	1,0	2,3	1,0	3,0	0,1	2,0	1,0	2,0
Contig11102	78	DeletedStuff	GT:AD:DP:GQ:PL	0,1	NA	0,1	0,3	NA	0,1	NA	1,2	0,1	0,1	0,1	0,2	0,3	0,1	0,2	0,2	0,1	0,2	0,1	0,4	NA	0,3	1,1	0,2	0,2	0,2	NA	0,5	0,2	0,4	NA	NA	0,5	0,3	0,1	NA	0,3	0,3	NA	0,1	0,4	0,3	0,2	0,4	NA	0,1	0,4	0,2	0,1	NA	1,2	0,3	NA	NA	0,1	NA	0,3	0,3	0,1	NA	0,2	0,1	0,4	0,1	3,0	NA	0,3	NA	0,2	0,5	0,2	0,1	0,2	0,4	0,1	NA	0,4	NA	0,1	3,2	0,1	0,3	1,0	0,2	0,1	0,2
Contig11122	20	DeletedStuff	GT:AD:DP:GQ:PL	1,0	1,0	1,0	2,0	2,0	NA	3,0	4,0	1,0	NA	3,0	NA	2,0	1,0	3,0	2,0	NA	2,0	4,0	5,0	5,0	3,0	2,0	1,0	4,0	2,0	NA	2,0	NA	2,0	4,0	5,0	NA	1,0	1,0	2,0	4,0	NA	2,0	2,0	2,0	1,0	2,0	NA	1,0	4,0	1,0	NA	5,0	1,0	4,0	3,0	NA	1,0	NA	1,0	NA	1,0	4,0	2,0	5,0	6,0	NA	1,0	1,0	NA	1,0	4,0	2,0	NA	3,0	3,0	3,0	5,0	1,0	1,0	1,0	NA	1,0	1,0	2,0	4,0	NA	3,0	4,0	4,0
Contig11122	34	DeletedStuff	GT:AD:DP:GQ:PL	1,0	1,0	1,0	2,0	2,0	NA	3,0	4,0	NA	NA	3,0	NA	2,0	1,0	3,0	2,0	NA	2,0	4,0	5,0	5,0	3,0	2,0	1,0	4,0	2,0	NA	2,0	NA	2,0	4,0	5,0	NA	1,0	1,0	2,0	4,0	NA	2,0	2,0	2,0	1,0	2,0	NA	1,0	4,0	1,0	NA	5,0	1,0	4,0	3,0	NA	1,0	NA	1,0	NA	1,0	4,0	2,0	5,0	6,0	NA	1,0	1,0	NA	1,0	4,0	2,0	NA	3,0	3,0	3,0	5,0	1,0	1,0	1,0	NA	1,0	1,0	2,0	4,0	NA	3,0	4,0	4,0
Contig11123	37	DeletedStuff	GT:AD:DP:GQ:PL	6,0	2,0	3,0	7,0	5,0	3,0	1,0	3,0	4,0	4,0	2,0	2,0	1,0	NA	6,0	5,0	1,0	6,0	6,0	3,0	0,2	3,0	8,0	2,0	3,0	2,0	1,0	4,0	1,0	6,0	4,0	2,0	3,0	3,0	3,0	6,0	2,0	2,0	3,0	NA	3,0	NA	1,0	5,0	5,0	4,0	5,0	5,0	2,0	4,0	4,0	1,0	2,0	2,0	4,0	8,0	5,0	2,0	0,3	6,0	1,0	4,0	5,0	2,0	4,0	4,0	7,0	1,0	5,0	3,0	6,0	6,0	5,0	8,0	NA	3,0	2,0	3,0	4,0	2,0	2,0	4,0	3,0	5,0	1,0	3,0
Contig11123	58	DeletedStuff	GT:AD:DP:GQ:PL	6,0	2,0	3,0	7,0	4,1	3,0	1,0	3,0	4,0	4,0	2,0	2,0	1,0	NA	6,0	5,0	1,0	6,0	6,0	3,0	2,0	2,1	8,0	2,0	3,0	2,0	1,0	4,0	1,0	6,0	4,0	2,0	3,0	3,0	3,0	6,0	2,0	2,0	3,0	NA	2,0	NA	1,0	5,0	5,0	4,0	5,0	5,0	2,0	4,0	4,0	1,0	2,0	2,0	4,0	8,0	5,0	2,0	3,0	6,0	1,0	4,0	5,0	2,0	4,0	4,0	7,0	1,0	5,0	3,0	6,0	6,0	5,0	8,0	NA	3,0	2,0	3,0	4,0	2,0	2,0	4,0	3,0	5,0	1,0	3,0
Contig11145	75	DeletedStuff	GT:AD:DP:GQ:PL	2,0	3,1	1,0	3,1	1,0	1,0	4,0	1,0	0,4	2,0	1,0	3,0	1,0	1,0	0,1	2,0	NA	2,0	3,0	1,1	1,0	0,3	8,0	3,2	2,2	0,1	2,0	1,1	0,2	2,0	0,3	2,2	5,0	NA	1,0	1,0	2,0	4,0	7,0	6,0	3,0	5,0	4,0	3,7	2,0	1,0	4,0	2,0	2,3	3,0	2,0	NA	NA	NA	3,0	1,0	NA	NA	NA	0,6	NA	NA	1,0	2,0	2,1	1,0	NA	5,0	NA	1,0	2,3	2,0	0,3	1,2	NA	NA	2,0	3,0	NA	NA	2,3	3,0	0,1	1,2	3,0	3,0
Contig11202	24	DeletedStuff	GT:AD:DP:GQ:PL	1,0	2,0	4,0	5,0	2,0	2,0	NA	1,0	1,0	3,0	2,0	4,0	1,0	2,0	3,0	1,0	NA	3,0	1,0	2,0	NA	2,0	2,0	3,0	3,0	3,0	1,0	3,0	NA	NA	2,0	2,0	2,0	1,0	NA	1,0	2,0	NA	NA	NA	1,0	NA	2,0	2,0	1,0	1,0	2,0	2,0	1,0	NA	NA	NA	1,0	2,0	1,0	1,0	1,0	5,0	NA	NA	2,0	1,0	1,0	1,0	1,0	NA	2,0	2,0	2,0	1,0	1,0	1,0	3,0	1,0	NA	1,0	3,0	2,0	2,0	NA	3,0	1,0	1,0	NA	NA	3,0
Contig11202	43	DeletedStuff	GT:AD:DP:GQ:PL	1,0	2,0	4,0	5,0	2,0	2,0	NA	1,0	1,0	3,0	2,0	4,0	1,0	2,0	3,0	1,0	NA	3,0	1,0	2,0	NA	2,0	2,0	3,0	3,0	3,0	1,0	3,0	NA	NA	2,0	2,0	2,0	1,0	NA	1,0	2,0	NA	NA	NA	1,0	NA	2,0	2,0	1,0	1,0	2,0	2,0	1,0	NA	NA	NA	1,0	2,0	1,0	1,0	1,0	5,0	NA	NA	2,0	1,0	1,0	1,0	1,0	NA	2,0	2,0	2,0	1,0	1,0	1,0	3,0	1,0	NA	1,0	3,0	2,0	2,0	NA	3,0	1,0	1,0	NA	NA	3,0
Contig11230	72	DeletedStuff	GT:AD:DP:GQ:PL	2,0	3,0	2,0	2,0	2,0	1,0	NA	3,0	2,0	2,0	2,0	1,0	1,0	2,0	NA	5,0	NA	NA	3,0	2,0	3,0	4,0	NA	NA	1,0	1,0	2,0	2,0	1,0	NA	2,0	1,0	1,0	2,0	5,0	2,0	1,0	1,0	2,0	NA	3,0	3,0	1,0	NA	3,0	1,0	1,0	2,0	2,0	1,0	2,0	2,0	1,0	2,0	2,0	4,0	NA	2,0	NA	1,0	5,0	1,0	1,0	1,0	4,0	2,0	5,0	2,0	3,0	1,0	2,0	4,0	NA	2,0	2,0	NA	1,0	4,0	NA	NA	NA	1,0	NA	1,0	NA	NA
Contig11238	68	DeletedStuff	GT:AD:DP:GQ:PL	3,0	5,0	3,0	3,0	0,2	2,0	NA	3,0	4,0	5,0	4,0	1,0	4,0	4,0	5,0	2,0	2,0	2,0	2,0	1,0	2,0	3,0	12,0	1,0	2,0	2,0	1,0	4,0	3,0	NA	6,0	NA	2,4	NA	3,0	2,2	5,0	4,0	4,0	1,0	4,0	1,0	NA	0,1	NA	2,0	1,0	4,0	3,0	2,0	3,0	4,0	4,0	3,0	1,0	2,0	1,0	2,0	3,0	1,0	1,0	2,0	1,1	1,0	1,0	2,0	4,0	3,0	7,0	1,2	3,0	3,0	3,0	3,0	3,0	1,0	1,0	NA	7,0	1,0	2,0	4,0	1,0	1,0	NA	NA
Contig11238	70	DeletedStuff	GT:AD:DP:GQ:PL	3,0	5,0	3,0	3,0	2,0	2,0	NA	3,0	4,0	5,0	4,0	1,0	4,0	4,0	5,0	2,0	2,0	2,0	2,0	1,0	2,0	3,0	12,0	1,0	2,0	2,0	1,0	4,0	3,0	NA	6,0	NA	6,0	NA	3,0	4,0	5,0	4,0	4,0	1,0	4,0	1,0	NA	1,0	NA	2,0	1,0	4,0	3,0	2,0	3,0	4,0	4,0	3,0	1,0	2,0	1,0	2,0	3,0	1,0	1,0	2,0	2,0	1,0	1,0	2,0	4,0	3,0	7,0	3,0	3,0	3,0	3,0	3,0	3,0	1,0	1,0	NA	7,0	1,0	2,0	4,0	1,0	1,0	NA	NA
Contig11238	73	DeletedStuff	GT:AD:DP:GQ:PL	3,0	5,0	3,0	3,0	2,0	2,0	NA	3,0	4,0	5,0	4,0	1,0	4,0	4,0	5,0	2,0	2,0	2,0	2,0	1,0	2,0	3,0	12,0	1,0	2,0	2,0	1,0	4,0	3,0	NA	6,0	NA	6,0	NA	3,0	4,0	5,0	4,0	4,0	1,0	4,0	1,0	NA	1,0	NA	2,0	1,0	4,0	3,0	2,0	3,0	4,0	4,0	3,0	1,0	2,0	1,0	2,0	3,0	1,0	1,0	2,0	2,0	1,0	1,0	2,0	4,0	3,0	7,0	3,0	3,0	3,0	3,0	3,0	3,0	1,0	1,0	NA	7,0	1,0	2,0	4,0	1,0	1,0	NA	NA
Contig11280	36	DeletedStuff	GT:AD:DP:GQ:PL	3,0	1,0	3,0	3,0	3,0	1,0	5,0	3,0	4,0	NA	3,0	NA	3,0	1,0	2,0	2,0	2,0	2,0	1,0	2,0	1,0	NA	2,0	NA	2,0	2,0	1,0	3,0	7,0	4,0	6,0	NA	2,0	7,0	NA	2,0	4,0	8,0	7,0	5,0	4,0	2,0	1,0	5,0	2,0	5,0	7,0	3,0	3,0	2,0	2,0	4,0	9,0	8,0	11,0	3,0	4,0	7,0	4,0	4,0	3,0	NA	7,0	6,0	6,0	5,0	6,0	3,0	5,0	6,0	2,0	3,0	7,0	2,0	5,0	3,0	3,0	2,0	2,0	3,0	7,0	3,0	4,0	2,0	3,0	1,0
Contig11307	14	DeletedStuff	GT:AD:DP:GQ:PL	3,0	2,0	3,0	3,0	2,0	2,0	1,0	2,0	8,0	NA	5,0	NA	3,0	NA	2,0	3,0	NA	1,0	1,0	3,0	NA	NA	4,0	2,0	NA	1,0	2,0	2,0	6,0	1,0	3,0	5,0	8,0	3,0	3,0	2,0	1,0	NA	1,0	4,0	1,0	4,0	2,0	2,0	3,0	2,0	3,0	4,0	2,0	2,0	2,0	3,0	1,0	1,0	NA	1,0	2,0	6,0	6,0	3,0	3,0	3,0	1,0	3,0	4,0	2,0	1,0	NA	3,0	2,0	4,0	NA	7,0	3,0	4,0	2,0	5,0	3,0	3,0	1,0	2,0	2,0	2,0	NA	2,0	1,0
Contig11307	18	DeletedStuff	GT:AD:DP:GQ:PL	3,0	2,0	3,0	3,0	2,0	2,0	1,0	2,0	8,0	NA	5,0	NA	3,0	NA	2,0	3,0	NA	1,0	1,0	3,0	NA	NA	4,0	2,0	NA	1,0	2,0	2,0	6,0	1,0	3,0	5,0	8,0	3,0	3,0	2,0	1,0	NA	1,0	4,0	1,0	4,0	2,0	2,0	3,0	2,0	3,0	4,0	2,0	2,0	2,0	3,0	1,0	1,0	NA	1,0	2,0	6,0	6,0	3,0	3,0	3,0	1,0	3,0	4,0	2,0	1,0	NA	3,0	2,0	4,0	NA	7,0	3,0	2,2	2,0	5,0	3,0	3,0	1,0	2,0	2,0	2,0	NA	2,0	1,0
Contig11392	9	DeletedStuff	GT:AD:DP:GQ:PL	NA	2,1	0,3	1,0	0,1	NA	1,0	1,2	0,5	0,2	2,0	1,0	1,1	NA	NA	NA	1,0	NA	2,2	NA	1,0	NA	3,0	3,0	1,0	4,0	NA	0,1	1,0	NA	NA	1,0	0,1	3,1	2,0	2,0	4,0	NA	1,0	1,0	2,0	2,0	1,0	4,0	1,0	2,0	2,0	1,0	4,0	1,0	2,0	1,0	3,1	3,1	1,1	0,1	1,0	1,0	NA	4,0	1,0	NA	1,0	NA	1,0	2,1	1,0	NA	NA	0,1	5,0	2,0	5,0	5,3	0,1	1,2	0,4	3,0	2,0	2,2	NA	NA	2,0	NA	1,0	1,1
Contig11441	38	DeletedStuff	GT:AD:DP:GQ:PL	2,0	2,1	1,0	NA	1,1	1,0	1,1	3,0	1,0	1,0	1,0	1,0	NA	3,0	1,0	NA	NA	5,0	0,1	2,0	1,1	NA	3,0	0,2	0,3	0,1	0,2	2,0	2,0	NA	1,0	0,3	0,1	2,0	4,0	1,1	NA	NA	2,0	0,2	NA	2,0	0,1	1,0	3,2	0,2	1,1	0,2	NA	3,0	2,0	NA	2,0	4,0	1,3	3,1	0,1	5,0	3,0	1,0	1,2	4,0	2,0	4,0	0,3	4,0	0,1	0,1	0,1	0,1	3,0	3,3	3,0	1,0	1,0	3,0	3,2	1,0	2,0	1,0	2,0	5,0	NA	1,0	NA	4,0
Contig11466	36	DeletedStuff	GT:AD:DP:GQ:PL	NA	5,0	3,0	3,0	NA	2,0	NA	5,0	1,0	2,0	NA	1,0	1,0	1,0	NA	3,0	1,0	NA	1,0	1,0	1,0	1,0	3,0	5,0	3,0	1,0	1,0	2,0	1,0	2,0	1,0	NA	3,0	5,0	NA	1,0	3,0	1,0	6,0	2,0	3,0	3,0	1,0	1,0	4,0	5,0	4,0	2,0	5,0	NA	NA	1,0	2,0	2,0	2,0	3,0	2,0	1,0	2,0	3,0	2,0	4,0	5,0	1,0	7,0	3,0	7,0	4,0	1,0	3,0	8,0	3,0	5,0	8,0	5,0	1,0	1,0	1,0	6,0	6,0	1,0	2,0	1,0	2,0	4,0	5,0
Contig11493	21	DeletedStuff	GT:AD:DP:GQ:PL	2,0	1,0	1,0	1,0	4,0	4,0	2,0	2,0	3,0	NA	1,0	1,0	3,0	4,0	3,0	NA	2,0	1,0	1,0	3,0	3,0	2,0	2,0	1,0	3,0	3,0	NA	NA	1,0	1,0	1,0	3,0	2,0	1,0	NA	1,0	5,0	1,0	3,0	1,0	4,0	1,0	2,0	1,0	2,0	1,0	3,0	1,0	1,0	2,0	4,0	4,0	1,2	1,0	3,0	2,0	3,0	3,0	6,0	1,0	1,0	NA	3,0	1,0	4,0	1,0	NA	1,0	1,0	1,0	4,2	NA	1,0	1,0	5,0	2,0	1,0	2,0	3,0	3,0	2,0	1,0	3,0	2,0	NA	NA
Contig11512	3	DeletedStuff	GT:AD:DP:GQ:PL	3,0	3,0	2,0	2,0	2,0	1,0	NA	1,3	1,2	1,1	NA	2,0	2,0	NA	NA	1,1	1,1	1,0	2,0	5,0	2,0	3,0	2,0	NA	2,0	NA	1,0	2,0	NA	3,0	3,0	4,0	3,0	5,0	3,0	1,0	5,0	4,0	2,0	1,0	NA	3,0	NA	1,0	3,0	1,0	5,0	5,0	3,0	2,0	7,0	NA	NA	7,0	4,0	2,0	5,0	1,0	1,0	4,0	7,0	1,0	3,0	1,1	1,0	1,0	1,0	5,0	2,0	3,0	6,0	1,1	NA	1,0	NA	NA	3,0	7,0	NA	7,0	NA	4,0	1,0	1,0	1,0	3,0
Contig11538	14	DeletedStuff	GT:AD:DP:GQ:PL	1,0	4,0	NA	1,2	1,0	1,1	0,1	0,1	0,2	NA	1,1	1,0	0,2	1,1	1,1	2,1	4,4	1,2	2,1	1,3	3,1	1,0	2,1	3,0	0,1	NA	0,1	0,1	1,0	2,1	1,1	1,0	1,0	0,1	5,0	NA	1,0	2,0	1,0	0,1	2,0	3,0	1,1	1,1	2,2	NA	3,1	1,1	NA	2,0	3,2	0,1	3,0	2,2	NA	2,1	4,0	NA	10,0	9,1	2,0	2,0	2,1	1,0	4,2	2,0	4,0	3,0	2,0	NA	6,0	2,1	5,0	2,0	NA	2,0	NA	NA	3,3	3,5	1,0	1,0	2,1	1,0	1,2	4,0
Contig11538	22	DeletedStuff	GT:AD:DP:GQ:PL	1,0	4,0	NA	1,2	1,0	1,1	0,1	0,1	0,2	NA	1,1	1,0	0,2	1,1	1,1	2,1	4,4	1,2	2,0	1,3	3,1	1,0	2,1	3,0	0,1	NA	0,1	0,1	1,0	2,1	1,0	1,0	1,0	0,1	5,0	NA	1,0	2,0	1,0	0,1	2,0	3,0	0,2	1,1	2,2	NA	3,1	1,1	NA	2,0	3,2	0,1	3,0	2,2	NA	2,1	4,0	NA	10,0	9,1	2,0	2,0	2,0	1,0	4,2	2,0	4,0	3,0	2,0	NA	6,0	2,1	5,0	2,0	NA	2,0	NA	NA	3,3	3,4	1,0	1,0	2,0	1,0	1,2	4,0
